Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
115,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
116,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
117,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
118,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
119,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
120,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
121,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
122,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
123,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
124,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
125,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
126,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
127,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
128,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
129,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
130,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
131,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
132,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
133,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
134,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
135,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
136,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
137,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
138,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
