Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
30,0.0018472695,0.0016763193,0.0013964584,0.003878091,0.0009950486,0.0013934759,0.0019569307,0.0009328005,0.0000333891,0.000032498,0.0000365739,0.0001370453,0.0000269374,0.0000502632,0.0000774618,0.0000482198
31,0.0018472695,0.0016763193,0.0013964584,0.003878091,0.0009950486,0.0013934759,0.0019569307,0.0009328005,0.0000333891,0.000032498,0.0000365739,0.0001370453,0.0000269374,0.0000502632,0.0000774618,0.0000482198
32,0.0018472695,0.0016763193,0.0013964584,0.003878091,0.0009950486,0.0013934759,0.0019569307,0.0009328005,0.0000333891,0.000032498,0.0000365739,0.0001370453,0.0000269374,0.0000502632,0.0000774618,0.0000482198
33,0.0018472695,0.0016763193,0.0013964584,0.003878091,0.0009950486,0.0013934759,0.0019569307,0.0009328005,0.0000333891,0.000032498,0.0000365739,0.0001370453,0.0000269374,0.0000502632,0.0000774618,0.0000482198
34,0.0018472695,0.0016763193,0.0013964584,0.003878091,0.0009950486,0.0013934759,0.0019569307,0.0009328005,0.0000333891,0.000032498,0.0000365739,0.0001370453,0.0000269374,0.0000502632,0.0000774618,0.0000482198
35,0.003516727,0.0031058186,0.0025079253,0.0082227192,0.0017768724,0.0027256553,0.0035367446,0.001685059,0.0000459348,0.0000439134,0.0000480686,0.0002002222,0.0000351821,0.0000702868,0.0001090581,0.0000668006
36,0.003516727,0.0031058186,0.0025079253,0.0082227192,0.0017768724,0.0027256553,0.0035367446,0.001685059,0.0000459348,0.0000439134,0.0000480686,0.0002002222,0.0000351821,0.0000702868,0.0001090581,0.0000668006
37,0.003516727,0.0031058186,0.0025079253,0.0082227192,0.0017768724,0.0027256553,0.0035367446,0.001685059,0.0000459348,0.0000439134,0.0000480686,0.0002002222,0.0000351821,0.0000702868,0.0001090581,0.0000668006
38,0.003516727,0.0031058186,0.0025079253,0.0082227192,0.0017768724,0.0027256553,0.0035367446,0.001685059,0.0000459348,0.0000439134,0.0000480686,0.0002002222,0.0000351821,0.0000702868,0.0001090581,0.0000668006
39,0.003516727,0.0031058186,0.0025079253,0.0082227192,0.0017768724,0.0027256553,0.0035367446,0.001685059,0.0000459348,0.0000439134,0.0000480686,0.0002002222,0.0000351821,0.0000702868,0.0001090581,0.0000668006
